task_create_time, task_end_time, job_id, task_id,number_of_instances, status, number_of_cpus_requested_per_instance_in_the_task,normalized_memory_requested_per_instance_in_the_task
14994,15365,5499,33695,849,Terminated,50,0.016007041
14454,14528,5500,33698,27,Terminated,100,0.005404706
14454,14608,5500,33701,27,Terminated,100,0.005404706
14454,14591,5500,33700,27,Terminated,100,0.005404706
14454,14487,5500,33697,78,Terminated,100,0.005404706
14454,14568,5500,33699,27,Terminated,100,0.005404706
21465,21707,5506,33731,2,Terminated,100,0.002754122
20612,20954,5510,33795,558,Terminated,50,0.010705873
20612,20955,5510,33798,1,Terminated,50,0.005404706
20612,20955,5510,33804,1,Terminated,50,0.005404706
20612,20955,5510,33799,1,Terminated,50,0.005404706
20612,20958,5510,33796,1,Terminated,50,0.00805529
20612,20955,5510,33805,1,Terminated,50,0.005404706
20612,20955,5510,33808,1,Terminated,50,0.005404706
20612,20955,5510,33800,1,Terminated,50,0.005404706
20612,20954,5510,33802,1,Terminated,50,0.005404706
20612,20954,5510,33801,1,Terminated,50,0.005404706
20612,20954,5510,33803,1,Terminated,50,0.005404706
20612,20955,5510,33807,1,Terminated,50,0.005404706
20612,20955,5510,33806,1,Terminated,50,0.005404706
20612,20958,5510,33794,1,Terminated,50,0.005404706
20612,20957,5510,33797,1,Terminated,50,0.00805529
23223,23266,5512,33820,1,Terminated,50,0.010705873
23223,23382,5512,33821,115,Terminated,50,0.010705873
23223,23326,5512,33818,51,Terminated,50,0.013356457
23223,23248,5512,33819,1,Terminated,50,0.010705873
23358,23599,5514,33827,251,Terminated,50,0.010705873
23358,23482,5514,33825,206,Terminated,50,0.013356457
23358,23441,5514,33826,9,Terminated,50,0.010705873
23329,23665,5516,33833,467,Terminated,50,0.008723112
23328,23522,5516,33831,319,Terminated,50,0.013356457
23328,23469,5516,33832,7,Terminated,50,0.013356457
42507,42596,5539,33940,68,Terminated,50,0.010208889
42507,43184,5539,33941,1431,Terminated,50,0.016338364
47260,47631,5547,33958,181,Terminated,50,0.008935366
47260,47268,5547,33961,12,Terminated,50,0.010705873
47260,47317,5547,33963,11,Terminated,50,0.05841638
47260,47270,5547,33959,95,Terminated,50,0.010705873
47260,47272,5547,33960,3333,Terminated,50,0.010705873
47260,47279,5547,33962,3753,Terminated,50,0.010705873
47260,47578,5547,33964,105,Terminated,50,0.05841638
53072,53079,5552,33988,1,Terminated,50,0.005736029
53072,53081,5552,33986,1,Terminated,50,0.005736029
53072,53327,5552,33989,33,Terminated,50,0.005736029
53072,53431,5552,33990,93,Terminated,50,0.016338364
53072,53102,5552,33984,1,Terminated,50,0.005736029
53072,53199,5552,33985,2,Terminated,50,0.005736029
53072,53113,5552,33987,1,Terminated,50,0.005736029
54990,55083,5556,34009,123,Terminated,50,0.010705873
54990,55102,5556,34006,11,Terminated,50,0.010705873
54990,55071,5556,34008,109,Terminated,50,0.010705873
54990,55073,5556,34007,70,Terminated,50,0.018657624
54990,55112,5556,34010,7,Terminated,50,0.010705873
10885,11119,5576,34110,6,Terminated,50,0.013356457
10885,11288,5576,34107,265,Terminated,50,0.00847462
10885,10916,5576,34108,11,Terminated,50,0.016007041
10885,11054,5576,34109,4,Terminated,50,0.013356457
10885,11060,5576,34112,284,Terminated,50,0.010322781
10885,11050,5576,34113,10,Terminated,50,0.013356457
10885,11207,5576,34114,321,Terminated,50,0.009023374
10885,11019,5576,34111,7,Terminated,50,0.013356457
13730,13968,5584,34155,259,Terminated,50,0.008122589
13730,13933,5584,34154,85,Terminated,50,0.016007041
14300,14690,5587,34159,23,Terminated,100,0.002754122
14400,14628,5595,34191,7,Terminated,50,0.013356457
14400,14894,5595,34193,371,Terminated,50,0.00820542
14400,14605,5595,34194,249,Terminated,50,0.013356457
14400,14545,5595,34195,2,Terminated,50,0.013356457
14400,14697,5595,34192,375,Terminated,50,0.008143297
